#EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 19-06-2015
#THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

#Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
#air temperature and precipitation series for the European Climate Assessment.
#Int. J. of Climatol., 22, 1441-1453.
#Data and metadata available at http://www.ecad.eu

#FILE FORMAT (MISSING VALUE CODE IS -9999):

#01-06 STAID: Station identifier
#08-13 SOUID: Source identifier
#15-22 DATE : Date YYYYMMDD
#24-28 SS   : sunshine in 0.1 Hours
#30-34 Q_SS : Quality code for SS (0='valid'; 1='suspect'; 9='missing')

#This is the series (SOUID: 107654) of IRELAND, WATERFORD (TYCOR) (STAID: 1760)
#See file sources.txt for more info.



 STAID, SOUID,    DATE,   SS, Q_SS
  1760,107654,19740502,-9999,    9
  1760,107654,19740503,-9999,    9
  1760,107654,19740504,-9999,    9
  1760,107654,19740505,-9999,    9
  1760,107654,19740506,-9999,    9
  1760,107654,19740507,-9999,    9
  1760,107654,19740508,-9999,    9
  1760,107654,19740509,-9999,    9
  1760,107654,19740510,-9999,    9
  1760,107654,19740511,-9999,    9
  1760,107654,19740512,-9999,    9
  1760,107654,19740513,-9999,    9
  1760,107654,19740514,-9999,    9
  1760,107654,19740515,-9999,    9
  1760,107654,19740516,-9999,    9
  1760,107654,19740517,-9999,    9
  1760,107654,19740518,-9999,    9
  1760,107654,19740519,-9999,    9
  1760,107654,19740520,-9999,    9
  1760,107654,19740521,-9999,    9
  1760,107654,19740522,-9999,    9
  1760,107654,19740523,-9999,    9
  1760,107654,19740524,-9999,    9
  1760,107654,19740525,-9999,    9
  1760,107654,19740526,-9999,    9
  1760,107654,19740527,-9999,    9
  1760,107654,19740528,-9999,    9
  1760,107654,19740529,-9999,    9
  1760,107654,19740530,-9999,    9
  1760,107654,19740531,-9999,    9
  1760,107654,19740601,    0,    0
  1760,107654,19740602,   49,    0
  1760,107654,19740603,   34,    0
  1760,107654,19740604,   17,    0
  1760,107654,19740605,   48,    0
  1760,107654,19740606,  110,    0
  1760,107654,19740607,   56,    0
  1760,107654,19740608,   34,    0
  1760,107654,19740609,   21,    0
  1760,107654,19740610,   56,    0
  1760,107654,19740611,  135,    0
  1760,107654,19740612,   51,    0
  1760,107654,19740613,   20,    0
  1760,107654,19740614,   53,    0
  1760,107654,19740615,   74,    0
  1760,107654,19740616,   20,    0
  1760,107654,19740617,   78,    0
  1760,107654,19740618,    2,    0
  1760,107654,19740619,   25,    0
  1760,107654,19740620,  121,    0
  1760,107654,19740621,  149,    0
  1760,107654,19740622,  149,    0
  1760,107654,19740623,   24,    0
  1760,107654,19740624,   46,    0
  1760,107654,19740625,   95,    0
  1760,107654,19740626,   17,    0
  1760,107654,19740627,   11,    0
  1760,107654,19740628,    0,    0
  1760,107654,19740629,   75,    0
  1760,107654,19740630,-9999,    9
  1760,107654,19740701,  155,    0
  1760,107654,19740702,   15,    0
  1760,107654,19740703,   21,    0
  1760,107654,19740704,   44,    0
  1760,107654,19740705,   36,    0
  1760,107654,19740706,    6,    0
  1760,107654,19740707,   38,    0
  1760,107654,19740708,   58,    0
  1760,107654,19740709,   19,    0
  1760,107654,19740710,   38,    0
  1760,107654,19740711,   71,    0
  1760,107654,19740712,   30,    0
  1760,107654,19740713,   60,    0
  1760,107654,19740714,   18,    0
  1760,107654,19740715,   66,    0
  1760,107654,19740716,   16,    0
  1760,107654,19740717,  103,    0
  1760,107654,19740718,   78,    0
  1760,107654,19740719,-9999,    9
  1760,107654,19740720,-9999,    9
  1760,107654,19740721,   98,    0
  1760,107654,19740722,   62,    0
  1760,107654,19740723,   29,    0
  1760,107654,19740724,  101,    0
  1760,107654,19740725,   27,    0
  1760,107654,19740726,   16,    0
  1760,107654,19740727,   27,    0
  1760,107654,19740728,   63,    0
  1760,107654,19740729,   76,    0
  1760,107654,19740730,    6,    0
  1760,107654,19740731,    6,    0
  1760,107654,19740801,   36,    0
  1760,107654,19740802,   59,    0
  1760,107654,19740803,   58,    0
  1760,107654,19740804,   82,    0
  1760,107654,19740805,   62,    0
  1760,107654,19740806,   63,    0
  1760,107654,19740807,    7,    0
  1760,107654,19740808,   33,    0
  1760,107654,19740809,    0,    0
  1760,107654,19740810,   99,    0
  1760,107654,19740811,    6,    0
  1760,107654,19740812,   33,    0
  1760,107654,19740813,   42,    0
  1760,107654,19740814,    0,    0
  1760,107654,19740815,   41,    0
  1760,107654,19740816,   57,    0
  1760,107654,19740817,   71,    0
  1760,107654,19740818,  106,    0
  1760,107654,19740819,   44,    0
  1760,107654,19740820,   54,    0
  1760,107654,19740821,   52,    0
  1760,107654,19740822,   11,    0
  1760,107654,19740823,  105,    0
  1760,107654,19740824,-9999,    9
  1760,107654,19740825,-9999,    9
  1760,107654,19740826,   88,    0
  1760,107654,19740827,   81,    0
  1760,107654,19740828,    6,    0
  1760,107654,19740829,    0,    0
  1760,107654,19740830,    8,    0
  1760,107654,19740831,    1,    0
  1760,107654,19740901,   31,    0
  1760,107654,19740902,    4,    0
  1760,107654,19740903,   47,    0
  1760,107654,19740904,    7,    0
  1760,107654,19740905,   46,    0
  1760,107654,19740906,   40,    0
  1760,107654,19740907,   46,    0
  1760,107654,19740908,   81,    0
  1760,107654,19740909,   71,    0
  1760,107654,19740910,   18,    0
  1760,107654,19740911,    0,    0
  1760,107654,19740912,    0,    0
  1760,107654,19740913,   74,    0
  1760,107654,19740914,    0,    0
  1760,107654,19740915,   18,    0
  1760,107654,19740916,   29,    0
  1760,107654,19740917,-9999,    9
  1760,107654,19740918,-9999,    9
  1760,107654,19740919,-9999,    9
  1760,107654,19740920,   37,    0
  1760,107654,19740921,   66,    0
  1760,107654,19740922,   25,    0
  1760,107654,19740923,   39,    0
  1760,107654,19740924,   28,    0
  1760,107654,19740925,   91,    0
  1760,107654,19740926,   12,    0
  1760,107654,19740927,   46,    0
  1760,107654,19740928,   67,    0
  1760,107654,19740929,   73,    0
  1760,107654,19740930,   33,    0
  1760,107654,19741001,   60,    0
  1760,107654,19741002,   33,    0
  1760,107654,19741003,   76,    0
  1760,107654,19741004,   25,    0
  1760,107654,19741005,    6,    0
  1760,107654,19741006,   22,    0
  1760,107654,19741007,   59,    0
  1760,107654,19741008,   77,    0
  1760,107654,19741009,   59,    0
  1760,107654,19741010,   68,    0
  1760,107654,19741011,   61,    0
  1760,107654,19741012,   22,    0
  1760,107654,19741013,    4,    0
  1760,107654,19741014,    0,    0
  1760,107654,19741015,   22,    0
  1760,107654,19741016,    2,    0
  1760,107654,19741017,   68,    0
  1760,107654,19741018,    0,    0
  1760,107654,19741019,    0,    0
  1760,107654,19741020,   75,    0
  1760,107654,19741021,   45,    0
  1760,107654,19741022,   63,    0
  1760,107654,19741023,   49,    0
  1760,107654,19741024,    7,    0
  1760,107654,19741025,    0,    0
  1760,107654,19741026,   20,    0
  1760,107654,19741027,   32,    0
  1760,107654,19741028,   39,    0
  1760,107654,19741029,   58,    0
  1760,107654,19741030,    6,    0
  1760,107654,19741031,    1,    0
  1760,107654,19741101,   23,    0
  1760,107654,19741102,   64,    0
  1760,107654,19741103,   53,    0
  1760,107654,19741104,   56,    0
  1760,107654,19741105,    1,    0
  1760,107654,19741106,    0,    0
  1760,107654,19741107,    0,    0
  1760,107654,19741108,    1,    0
  1760,107654,19741109,   21,    0
  1760,107654,19741110,   16,    0
  1760,107654,19741111,   51,    0
  1760,107654,19741112,   28,    0
  1760,107654,19741113,    9,    0
  1760,107654,19741114,   42,    0
  1760,107654,19741115,   33,    0
  1760,107654,19741116,   52,    0
  1760,107654,19741117,   48,    0
  1760,107654,19741118,   41,    0
  1760,107654,19741119,   15,    0
  1760,107654,19741120,    0,    0
  1760,107654,19741121,    8,    0
  1760,107654,19741122,   12,    0
  1760,107654,19741123,    8,    0
  1760,107654,19741124,   19,    0
  1760,107654,19741125,   24,    0
  1760,107654,19741126,    1,    0
  1760,107654,19741127,   15,    0
  1760,107654,19741128,   24,    0
  1760,107654,19741129,    1,    0
  1760,107654,19741130,    3,    0
  1760,107654,19741201,    2,    0
  1760,107654,19741202,    1,    0
  1760,107654,19741203,   29,    0
  1760,107654,19741204,    5,    0
  1760,107654,19741205,    3,    0
  1760,107654,19741206,    1,    0
  1760,107654,19741207,-9999,    9
  1760,107654,19741208,   38,    0
  1760,107654,19741209,-9999,    9
  1760,107654,19741210,   23,    0
  1760,107654,19741211,    0,    0
  1760,107654,19741212,    0,    0
  1760,107654,19741213,    0,    0
  1760,107654,19741214,   25,    0
  1760,107654,19741215,    0,    0
  1760,107654,19741216,-9999,    9
  1760,107654,19741217,-9999,    9
  1760,107654,19741218,    5,    0
  1760,107654,19741219,    1,    0
  1760,107654,19741220,    0,    0
  1760,107654,19741221,    0,    0
  1760,107654,19741222,    1,    0
  1760,107654,19741223,-9999,    9
  1760,107654,19741224,-9999,    9
  1760,107654,19741225,    0,    0
  1760,107654,19741226,    0,    0
  1760,107654,19741227,    1,    0
  1760,107654,19741228,    3,    0
  1760,107654,19741229,   40,    0
  1760,107654,19741230,    0,    0
  1760,107654,19741231,    4,    0
  1760,107654,19750101,    0,    0
  1760,107654,19750102,    7,    0
  1760,107654,19750103,   26,    0
  1760,107654,19750104,   15,    0
  1760,107654,19750105,   17,    0
  1760,107654,19750106,    3,    0
  1760,107654,19750107,    1,    0
  1760,107654,19750108,    1,    0
  1760,107654,19750109,    0,    0
  1760,107654,19750110,    0,    0
  1760,107654,19750111,    1,    0
  1760,107654,19750112,   39,    0
  1760,107654,19750113,    0,    0
  1760,107654,19750114,   32,    0
  1760,107654,19750115,   13,    0
  1760,107654,19750116,   23,    0
  1760,107654,19750117,   26,    0
  1760,107654,19750118,   40,    0
  1760,107654,19750119,    0,    0
  1760,107654,19750120,   39,    0
  1760,107654,19750121,    1,    0
  1760,107654,19750122,   22,    0
  1760,107654,19750123,   22,    0
  1760,107654,19750124,    2,    0
  1760,107654,19750125,   45,    0
  1760,107654,19750126,    1,    0
  1760,107654,19750127,   15,    0
  1760,107654,19750128,   26,    0
  1760,107654,19750129,    0,    0
  1760,107654,19750130,   42,    0
  1760,107654,19750131,   61,    0
  1760,107654,19750201,    0,    0
  1760,107654,19750202,    9,    0
  1760,107654,19750203,    0,    0
  1760,107654,19750204,    0,    0
  1760,107654,19750205,    7,    0
  1760,107654,19750206,   55,    0
  1760,107654,19750207,   35,    0
  1760,107654,19750208,    2,    0
  1760,107654,19750209,   19,    0
  1760,107654,19750210,    0,    0
  1760,107654,19750211,    1,    0
  1760,107654,19750212,    0,    0
  1760,107654,19750213,   71,    0
  1760,107654,19750214,    0,    0
  1760,107654,19750215,    0,    0
  1760,107654,19750216,    0,    0
  1760,107654,19750217,   25,    0
  1760,107654,19750218,   40,    0
  1760,107654,19750219,    3,    0
  1760,107654,19750220,    2,    0
  1760,107654,19750221,    0,    0
  1760,107654,19750222,    0,    0
  1760,107654,19750223,    0,    0
  1760,107654,19750224,    0,    0
  1760,107654,19750225,   67,    0
  1760,107654,19750226,   11,    0
  1760,107654,19750227,   44,    0
  1760,107654,19750228,   20,    0
  1760,107654,19750301,    0,    0
  1760,107654,19750302,   65,    0
  1760,107654,19750303,   28,    0
  1760,107654,19750304,   52,    0
  1760,107654,19750305,   61,    0
  1760,107654,19750306,   27,    0
  1760,107654,19750307,   76,    0
  1760,107654,19750308,   42,    0
  1760,107654,19750309,   73,    0
  1760,107654,19750310,   51,    0
  1760,107654,19750311,    1,    0
  1760,107654,19750312,    1,    0
  1760,107654,19750313,    0,    0
  1760,107654,19750314,   55,    0
  1760,107654,19750315,   32,    0
  1760,107654,19750316,    4,    0
  1760,107654,19750317,   14,    0
  1760,107654,19750318,   58,    0
  1760,107654,19750319,   41,    0
  1760,107654,19750320,  103,    0
  1760,107654,19750321,    0,    0
  1760,107654,19750322,   51,    0
  1760,107654,19750323,   20,    0
  1760,107654,19750324,   17,    0
  1760,107654,19750325,    3,    0
  1760,107654,19750326,    0,    0
  1760,107654,19750327,   81,    0
  1760,107654,19750328,   75,    0
  1760,107654,19750329,   50,    0
  1760,107654,19750330,   11,    0
  1760,107654,19750331,    7,    0
  1760,107654,19750401,    8,    0
  1760,107654,19750402,   17,    0
  1760,107654,19750403,   60,    0
  1760,107654,19750404,   66,    0
  1760,107654,19750405,    1,    0
  1760,107654,19750406,   68,    0
  1760,107654,19750407,   59,    0
  1760,107654,19750408,   91,    0
  1760,107654,19750409,   78,    0
  1760,107654,19750410,   22,    0
  1760,107654,19750411,   61,    0
  1760,107654,19750412,    1,    0
  1760,107654,19750413,   13,    0
  1760,107654,19750414,   33,    0
  1760,107654,19750415,    9,    0
  1760,107654,19750416,    3,    0
  1760,107654,19750417,   71,    0
  1760,107654,19750418,   67,    0
  1760,107654,19750419,   65,    0
  1760,107654,19750420,    2,    0
  1760,107654,19750421,    0,    0
  1760,107654,19750422,    1,    0
  1760,107654,19750423,   47,    0
  1760,107654,19750424,  117,    0
  1760,107654,19750425,  132,    0
  1760,107654,19750426,  101,    0
  1760,107654,19750427,   93,    0
  1760,107654,19750428,   17,    0
  1760,107654,19750429,   76,    0
  1760,107654,19750430,   42,    0
  1760,107654,19750501,    1,    0
  1760,107654,19750502,   28,    0
  1760,107654,19750503,   59,    0
  1760,107654,19750504,   20,    0
  1760,107654,19750505,   95,    0
  1760,107654,19750506,  139,    0
  1760,107654,19750507,  140,    0
  1760,107654,19750508,   41,    0
  1760,107654,19750509,    0,    0
  1760,107654,19750510,   18,    0
  1760,107654,19750511,  103,    0
  1760,107654,19750512,   12,    0
  1760,107654,19750513,   77,    0
  1760,107654,19750514,   49,    0
  1760,107654,19750515,   26,    0
  1760,107654,19750516,   68,    0
  1760,107654,19750517,  117,    0
  1760,107654,19750518,  140,    0
  1760,107654,19750519,  138,    0
  1760,107654,19750520,  143,    0
  1760,107654,19750521,  130,    0
  1760,107654,19750522,  132,    0
  1760,107654,19750523,  108,    0
  1760,107654,19750524,  116,    0
  1760,107654,19750525,   15,    0
  1760,107654,19750526,  126,    0
  1760,107654,19750527,  144,    0
  1760,107654,19750528,   71,    0
  1760,107654,19750529,   58,    0
  1760,107654,19750530,    2,    0
  1760,107654,19750531,  124,    0
  1760,107654,19750601,   55,    0
  1760,107654,19750602,  127,    0
  1760,107654,19750603,   23,    0
  1760,107654,19750604,    0,    0
  1760,107654,19750605,    2,    0
  1760,107654,19750606,  109,    0
  1760,107654,19750607,   74,    0
  1760,107654,19750608,  146,    0
  1760,107654,19750609,  149,    0
  1760,107654,19750610,  120,    0
  1760,107654,19750611,   80,    0
  1760,107654,19750612,   73,    0
  1760,107654,19750613,   67,    0
  1760,107654,19750614,   66,    0
  1760,107654,19750615,   49,    0
  1760,107654,19750616,   47,    0
  1760,107654,19750617,  113,    0
  1760,107654,19750618,    2,    0
  1760,107654,19750619,   16,    0
  1760,107654,19750620,   88,    0
  1760,107654,19750621,   77,    0
  1760,107654,19750622,  154,    0
  1760,107654,19750623,  110,    0
  1760,107654,19750624,  107,    0
  1760,107654,19750625,   84,    0
  1760,107654,19750626,   86,    0
  1760,107654,19750627,   55,    0
  1760,107654,19750628,   91,    0
  1760,107654,19750629,  135,    0
  1760,107654,19750630,   74,    0
  1760,107654,19750701,  138,    0
  1760,107654,19750702,  138,    0
  1760,107654,19750703,   46,    0
  1760,107654,19750704,  124,    0
  1760,107654,19750705,  140,    0
  1760,107654,19750706,   62,    0
  1760,107654,19750707,    6,    0
  1760,107654,19750708,   11,    0
  1760,107654,19750709,    3,    0
  1760,107654,19750710,   59,    0
  1760,107654,19750711,   20,    0
  1760,107654,19750712,    0,    0
  1760,107654,19750713,    4,    0
  1760,107654,19750714,   67,    0
  1760,107654,19750715,   28,    0
  1760,107654,19750716,   18,    0
  1760,107654,19750717,   14,    0
  1760,107654,19750718,   22,    0
  1760,107654,19750719,   14,    0
  1760,107654,19750720,   92,    0
  1760,107654,19750721,   14,    0
  1760,107654,19750722,   22,    0
  1760,107654,19750723,   92,    0
  1760,107654,19750724,   38,    0
  1760,107654,19750725,   45,    0
  1760,107654,19750726,  109,    0
  1760,107654,19750727,  120,    0
  1760,107654,19750728,   92,    0
  1760,107654,19750729,   52,    0
  1760,107654,19750730,    0,    0
  1760,107654,19750731,  145,    0
  1760,107654,19750801,  109,    0
  1760,107654,19750802,  128,    0
  1760,107654,19750803,  117,    0
  1760,107654,19750804,   60,    0
  1760,107654,19750805,   72,    0
  1760,107654,19750806,   96,    0
  1760,107654,19750807,   40,    0
  1760,107654,19750808,    8,    0
  1760,107654,19750809,    1,    0
  1760,107654,19750810,   23,    0
  1760,107654,19750811,   62,    0
  1760,107654,19750812,    0,    0
  1760,107654,19750813,   73,    0
  1760,107654,19750814,   98,    0
  1760,107654,19750815,   18,    0
  1760,107654,19750816,   77,    0
  1760,107654,19750817,   31,    0
  1760,107654,19750818,    6,    0
  1760,107654,19750819,    0,    0
  1760,107654,19750820,   94,    0
  1760,107654,19750821,  110,    0
  1760,107654,19750822,  114,    0
  1760,107654,19750823,    0,    0
  1760,107654,19750824,    0,    0
  1760,107654,19750825,    0,    0
  1760,107654,19750826,    0,    0
  1760,107654,19750827,    0,    0
  1760,107654,19750828,    0,    0
  1760,107654,19750829,    1,    0
  1760,107654,19750830,   45,    0
  1760,107654,19750831,  125,    0
  1760,107654,19750901,  119,    0
